Training:   0%|          | 10530/10000000 [00:38<10:19:33, 268.72it/s]Episode 58 completed | Reward: 2.00 | Avg Reward: 1.14 | Frames: 10482 | Epsilon: 0.9895
Training:   0%|          | 10646/10000000 [00:39<10:12:23, 271.86it/s]Episode 59 completed | Reward: 0.00 | Avg Reward: 1.12 | Frames: 10608 | Epsilon: 0.9894
Training:   0%|          | 10786/10000000 [00:39<10:21:00, 268.09it/s]Episode 60 completed | Reward: 0.00 | Avg Reward: 1.10 | Frames: 10753 | Epsilon: 0.9892
Training:   0%|          | 10927/10000000 [00:40<10:21:51, 267.72it/s]Episode 61 completed | Reward: 0.00 | Avg Reward: 1.08 | Frames: 10893 | Epsilon: 0.9891
Training:   0%|          | 11093/10000000 [00:40<10:44:47, 258.19it/s]Episode 62 completed | Reward: 1.00 | Avg Reward: 1.08 | Frames: 11068 | Epsilon: 0.9889
Training:   0%|          | 11295/10000000 [00:41<10:09:43, 273.04it/s]Episode 63 completed | Reward: 1.00 | Avg Reward: 1.08 | Frames: 11256 | Epsilon: 0.9887
Training:   0%|          | 11437/10000000 [00:42<10:19:13, 268.85it/s]Episode 64 completed | Reward: 0.00 | Avg Reward: 1.06 | Frames: 11387 | Epsilon: 0.9886
Training:   0%|          | 11635/10000000 [00:42<10:43:39, 258.63it/s]Episode 65 completed | Reward: 2.00 | Avg Reward: 1.08 | Frames: 11601 | Epsilon: 0.9884
Training:   0%|          | 11774/10000000 [00:43<10:28:53, 264.70it/s]Episode 66 completed | Reward: 0.00 | Avg Reward: 1.06 | Frames: 11746 | Epsilon: 0.9883
Training:   0%|          | 11915/10000000 [00:43<10:31:53, 263.45it/s]Episode 67 completed | Reward: 0.00 | Avg Reward: 1.04 | Frames: 11884 | Epsilon: 0.9881
Training:   0%|          | 12027/10000000 [00:44<11:05:04, 250.29it/s]Episode 68 completed | Reward: 0.00 | Avg Reward: 1.03 | Frames: 12009 | Epsilon: 0.9880
Training:   0%|          | 12264/10000000 [00:45<10:11:27, 272.24it/s]Episode 69 completed | Reward: 2.00 | Avg Reward: 1.04 | Frames: 12215 | Epsilon: 0.9878
Training:   0%|          | 12473/10000000 [00:45<10:30:36, 263.97it/s]Episode 70 completed | Reward: 2.00 | Avg Reward: 1.06 | Frames: 12443 | Epsilon: 0.9876
Training:   0%|          | 12711/10000000 [00:46<10:02:02, 276.48it/s]Episode 71 completed | Reward: 2.00 | Avg Reward: 1.07 | Frames: 12680 | Epsilon: 0.9873
Training:   0%|          | 12942/10000000 [00:47<10:31:03, 263.76it/s]Episode 72 completed | Reward: 2.00 | Avg Reward: 1.08 | Frames: 12897 | Epsilon: 0.9871
Training:   0%|          | 13082/10000000 [00:48<10:30:59, 263.79it/s]Episode 73 completed | Reward: 0.00 | Avg Reward: 1.07 | Frames: 13033 | Epsilon: 0.9870
Training:   0%|          | 13224/10000000 [00:48<10:42:39, 259.00it/s]Episode 74 completed | Reward: 0.00 | Avg Reward: 1.05 | Frames: 13180 | Epsilon: 0.9868
Training:   0%|          | 13361/10000000 [00:49<10:59:58, 252.20it/s]Episode 75 completed | Reward: 0.00 | Avg Reward: 1.04 | Frames: 13333 | Epsilon: 0.9867
Training:   0%|          | 13557/10000000 [00:49<10:48:43, 256.57it/s]Episode 76 completed | Reward: 1.00 | Avg Reward: 1.04 | Frames: 13518 | Epsilon: 0.9865
Training:   0%|          | 13785/10000000 [00:50<10:16:53, 269.80it/s]Episode 77 completed | Reward: 2.00 | Avg Reward: 1.05 | Frames: 13743 | Epsilon: 0.9863
Training:   0%|          | 13898/10000000 [00:51<10:47:14, 257.14it/s]Episode 78 completed | Reward: 0.00 | Avg Reward: 1.04 | Frames: 13879 | Epsilon: 0.9861
Training:   0%|          | 14065/10000000 [00:51<10:48:45, 256.54it/s]Episode 79 completed | Reward: 0.00 | Avg Reward: 1.03 | Frames: 14025 | Epsilon: 0.9860
Training:   0%|          | 14263/10000000 [00:52<10:33:53, 262.55it/s]Episode 80 completed | Reward: 2.00 | Avg Reward: 1.04 | Frames: 14237 | Epsilon: 0.9858
Training:   0%|          | 14490/10000000 [00:53<10:36:14, 261.57it/s]Episode 81 completed | Reward: 2.00 | Avg Reward: 1.05 | Frames: 14449 | Epsilon: 0.9856
Training:   0%|          | 14659/10000000 [00:54<11:23:58, 243.32it/s]Episode 82 completed | Reward: 1.00 | Avg Reward: 1.05 | Frames: 14642 | Epsilon: 0.9854
Training:   0%|          | 14969/10000000 [00:55<10:38:36, 260.60it/s]Episode 83 completed | Reward: 3.00 | Avg Reward: 1.07 | Frames: 14924 | Epsilon: 0.9851
Training:   0%|          | 15134/10000000 [00:55<10:52:55, 254.88it/s]Episode 84 completed | Reward: 1.00 | Avg Reward: 1.07 | Frames: 15087 | Epsilon: 0.9849
Training:   0%|          | 15333/10000000 [00:56<10:30:26, 263.96it/s]Episode 85 completed | Reward: 2.00 | Avg Reward: 1.08 | Frames: 15307 | Epsilon: 0.9847
Training:   0%|          | 15561/10000000 [00:57<11:01:39, 251.50it/s]Episode 86 completed | Reward: 2.00 | Avg Reward: 1.09 | Frames: 15543 | Epsilon: 0.9845
Training:   0%|          | 15705/10000000 [00:58<11:05:15, 250.14it/s]Episode 87 completed | Reward: 0.00 | Avg Reward: 1.08 | Frames: 15678 | Epsilon: 0.9843
Training:   0%|          | 15931/10000000 [00:58<10:17:11, 269.61it/s]Episode 88 completed | Reward: 2.00 | Avg Reward: 1.09 | Frames: 15896 | Epsilon: 0.9841
Training:   0%|          | 16046/10000000 [00:59<11:04:16, 250.50it/s]Episode 89 completed | Reward: 0.00 | Avg Reward: 1.08 | Frames: 16023 | Epsilon: 0.9840
Training:   0%|          | 16187/10000000 [00:59<10:51:35, 255.37it/s]Episode 90 completed | Reward: 0.00 | Avg Reward: 1.07 | Frames: 16159 | Epsilon: 0.9838
Training:   0%|          | 16325/10000000 [01:00<11:00:05, 252.08it/s]Episode 91 completed | Reward: 0.00 | Avg Reward: 1.05 | Frames: 16300 | Epsilon: 0.9837
Training:   0%|          | 16522/10000000 [01:01<11:07:53, 249.13it/s]Episode 92 completed | Reward: 2.00 | Avg Reward: 1.07 | Frames: 16488 | Epsilon: 0.9835
Training:   0%|          | 16747/10000000 [01:02<10:50:05, 255.94it/s]Episode 93 completed | Reward: 3.00 | Avg Reward: 1.09 | Frames: 16700 | Epsilon: 0.9833
Training:   0%|          | 16914/10000000 [01:02<10:43:48, 258.44it/s]Episode 94 completed | Reward: 1.00 | Avg Reward: 1.09 | Frames: 16874 | Epsilon: 0.9831
Training:   0%|          | 17109/10000000 [01:03<10:41:09, 259.50it/s]Episode 95 completed | Reward: 2.00 | Avg Reward: 1.09 | Frames: 17073 | Epsilon: 0.9829
Training:   0%|          | 17274/10000000 [01:04<10:55:24, 253.85it/s]Episode 96 completed | Reward: 0.00 | Avg Reward: 1.08 | Frames: 17246 | Epsilon: 0.9828
